id,nationalDex,name,stage,generalForm,uniqueForm,paldeaDex,formOrder,generation,type1,type2,genderDifference,homeAvailable,shinyAvailable,hasBaby,icon,homePic,homeShinyPic
804_00,804,Naganadel,,,,,00,7,Poison,Dragon,FALSE,TRUE,TRUE,FALSE,804_00.png,804_00.png,804_00_S.png
805_00,805,Stakataka,,,,,00,7,Rock,Steel,FALSE,TRUE,TRUE,FALSE,805_00.png,805_00.png,805_00_S.png
806_00,806,Blacephalon,,,,,00,7,Fire,Ghost,FALSE,TRUE,TRUE,FALSE,806_00.png,806_00.png,806_00_S.png
807_00,807,Zeraora,,,,,00,7,Electric,,FALSE,TRUE,TRUE,FALSE,807_00.png,807_00.png,807_00_S.png
808_00,808,Meltan,,,,,00,7,Steel,,FALSE,TRUE,TRUE,FALSE,808_00.png,808_00.png,808_00_S.png
809_00,809,Melmetal,,,,,00,7,Steel,,FALSE,TRUE,TRUE,FALSE,809_00.png,809_00.png,809_00_S.png
809_01,809,Melmetal,,Gigantamax,,,01,7,Steel,,FALSE,FALSE,TRUE,FALSE,809_01.png,809_01.png,809_01_S.png
810_00,810,Grookey,,,,,00,8,Grass,,FALSE,TRUE,TRUE,FALSE,810_00.png,810_00.png,810_00_S.png
811_00,811,Thwackey,,,,,00,8,Grass,,FALSE,TRUE,TRUE,FALSE,811_00.png,811_00.png,811_00_S.png
812_00,812,Rillaboom,,,,,00,8,Grass,,FALSE,TRUE,TRUE,FALSE,812_00.png,812_00.png,812_00_S.png
812_01,812,Rillaboom,,Gigantamax,,,01,8,Grass,,FALSE,FALSE,TRUE,FALSE,812_01.png,812_01.png,812_01_S.png
813_00,813,Scorbunny,0,,,506,00,8,Fire,,FALSE,TRUE,TRUE,FALSE,813_00.png,813_00.png,813_00_S.png
814_00,814,Raboot,1,,,507,00,8,Fire,,FALSE,TRUE,TRUE,FALSE,814_00.png,814_00.png,814_00_S.png
815_00,815,Cinderace,2,,,508,00,8,Fire,,FALSE,TRUE,TRUE,FALSE,815_00.png,815_00.png,815_00_S.png
815_01,815,Cinderace,,Gigantamax,,,01,8,Fire,,FALSE,FALSE,TRUE,FALSE,815_01.png,815_01.png,815_01_S.png
816_00,816,Sobble,,,,,00,8,Water,,FALSE,TRUE,TRUE,FALSE,816_00.png,816_00.png,816_00_S.png
817_00,817,Drizzile,,,,,00,8,Water,,FALSE,TRUE,TRUE,FALSE,817_00.png,817_00.png,817_00_S.png
818_00,818,Inteleon,,,,,00,8,Water,,FALSE,TRUE,TRUE,FALSE,818_00.png,818_00.png,818_00_S.png
818_01,818,Inteleon,,Gigantamax,,,01,8,Water,,FALSE,FALSE,TRUE,FALSE,818_01.png,818_01.png,818_01_S.png
819_00,819,Skwovet,0,,,29,00,8,Normal,,FALSE,TRUE,TRUE,FALSE,819_00.png,819_00.png,819_00_S.png
820_00,820,Greedent,1,,,30,00,8,Normal,,FALSE,TRUE,TRUE,FALSE,820_00.png,820_00.png,820_00_S.png
821_00,821,Rookidee,0,,,40,00,8,Flying,,FALSE,TRUE,TRUE,FALSE,821_00.png,821_00.png,821_00_S.png
822_00,822,Corvisquire,1,,,41,00,8,Flying,,FALSE,TRUE,TRUE,FALSE,822_00.png,822_00.png,822_00_S.png
823_00,823,Corviknight,2,,,42,00,8,Flying,Steel,FALSE,TRUE,TRUE,FALSE,823_00.png,823_00.png,823_00_S.png
823_01,823,Corviknight,,Gigantamax,,,01,8,Flying,Steel,FALSE,FALSE,TRUE,FALSE,823_01.png,823_01.png,823_01_S.png
824_00,824,Blipbug,,,,,00,8,Bug,,FALSE,TRUE,TRUE,FALSE,824_00.png,824_00.png,824_00_S.png
825_00,825,Dottler,,,,,00,8,Bug,Psychic,FALSE,TRUE,TRUE,FALSE,825_00.png,825_00.png,825_00_S.png
826_00,826,Orbeetle,,,,,00,8,Bug,Psychic,FALSE,TRUE,TRUE,FALSE,826_00.png,826_00.png,826_00_S.png
826_01,826,Orbeetle,,Gigantamax,,,01,8,Bug,Psychic,FALSE,FALSE,TRUE,FALSE,826_01.png,826_01.png,826_01_S.png
827_00,827,Nickit,,,,,00,8,Dark,,FALSE,TRUE,TRUE,FALSE,827_00.png,827_00.png,827_00_S.png
828_00,828,Thievul,,,,,00,8,Dark,,FALSE,TRUE,TRUE,FALSE,828_00.png,828_00.png,828_00_S.png
829_00,829,Gossifleur,,,,,00,8,Grass,,FALSE,TRUE,TRUE,FALSE,829_00.png,829_00.png,829_00_S.png
830_00,830,Eldegoss,,,,,00,8,Grass,,FALSE,TRUE,TRUE,FALSE,830_00.png,830_00.png,830_00_S.png
831_00,831,Wooloo,,,,,00,8,Normal,,FALSE,TRUE,TRUE,FALSE,831_00.png,831_00.png,831_00_S.png
832_00,832,Dubwool,,,,,00,8,Normal,,FALSE,TRUE,TRUE,FALSE,832_00.png,832_00.png,832_00_S.png
833_00,833,Chewtle,0,,,57,00,8,Water,,FALSE,TRUE,TRUE,FALSE,833_00.png,833_00.png,833_00_S.png
834_00,834,Drednaw,1,,,58,00,8,Water,Rock,FALSE,TRUE,TRUE,FALSE,834_00.png,834_00.png,834_00_S.png
834_01,834,Drednaw,,Gigantamax,,,01,8,Water,Rock,FALSE,FALSE,TRUE,FALSE,834_01.png,834_01.png,834_01_S.png
835_00,835,Yamper,,,,,00,8,Electric,,FALSE,TRUE,TRUE,FALSE,835_00.png,835_00.png,835_00_S.png
836_00,836,Boltund,,,,,00,8,Electric,,FALSE,TRUE,TRUE,FALSE,836_00.png,836_00.png,836_00_S.png
837_00,837,Rolycoly,0,,,91,00,8,Rock,,FALSE,TRUE,TRUE,FALSE,837_00.png,837_00.png,837_00_S.png
838_00,838,Carkol,1,,,92,00,8,Rock,Fire,FALSE,TRUE,TRUE,FALSE,838_00.png,838_00.png,838_00_S.png
839_00,839,Coalossal,2,,,93,00,8,Rock,Fire,FALSE,TRUE,TRUE,FALSE,839_00.png,839_00.png,839_00_S.png
839_01,839,Coalossal,,Gigantamax,,,01,8,Rock,Fire,FALSE,FALSE,TRUE,FALSE,839_01.png,839_01.png,839_01_S.png
840_00,840,Applin,0,,,108,00,8,Grass,Dragon,FALSE,TRUE,TRUE,FALSE,840_00.png,840_00.png,840_00_S.png
841_00,841,Flapple,1,,,109,00,8,Grass,Dragon,FALSE,TRUE,TRUE,FALSE,841_00.png,841_00.png,841_00_S.png
841_01,841,Flapple,,Gigantamax,,,01,8,Grass,Dragon,FALSE,FALSE,TRUE,FALSE,841_01.png,841_01.png,841_01_S.png
842_00,842,Appletun,1,,,110,00,8,Grass,Dragon,FALSE,TRUE,TRUE,FALSE,842_00.png,842_00.png,842_00_S.png
842_01,842,Appletun,,Gigantamax,,,01,8,Grass,Dragon,FALSE,FALSE,TRUE,FALSE,842_01.png,842_01.png,842_01_S.png
843_00,843,Silicobra,0,,,270,00,8,Ground,,FALSE,TRUE,TRUE,FALSE,843_00.png,843_00.png,843_00_S.png
844_00,844,Sandaconda,1,,,271,00,8,Ground,,FALSE,TRUE,TRUE,FALSE,844_00.png,844_00.png,844_00_S.png
844_01,844,Sandaconda,,Gigantamax,,,01,8,Ground,,FALSE,FALSE,TRUE,FALSE,844_01.png,844_01.png,844_01_S.png
845_00,845,Cramorant,,,,,00,8,Flying,Water,FALSE,TRUE,TRUE,FALSE,845_00.png,845_00.png,845_00_S.png
845_02,845,Cramorant,,,Gorging Form,,02,8,Flying,Water,FALSE,FALSE,TRUE,FALSE,845_02.png,845_02.png,845_02_S.png
845_01,845,Cramorant,,,Gulping Form,,01,8,Flying,Water,FALSE,FALSE,TRUE,FALSE,845_01.png,845_01.png,845_01_S.png
846_00,846,Arrokuda,0,,,136,00,8,Water,,FALSE,TRUE,TRUE,FALSE,846_00.png,846_00.png,846_00_S.png
847_00,847,Barraskewda,1,,,137,00,8,Water,,FALSE,TRUE,TRUE,FALSE,847_00.png,847_00.png,847_00_S.png
848_00,848,Toxel,-1,,,198,00,8,Electric,Poison,FALSE,TRUE,TRUE,FALSE,848_00.png,848_00.png,848_00_S.png
849_00,849,Toxtricity,0,,Amped Form,199,00,8,Electric,Poison,FALSE,TRUE,TRUE,TRUE,849_00.png,849_00.png,849_00_S.png
849_01,849,Toxtricity,,Gigantamax,Amped Form,,01,8,Electric,Poison,FALSE,FALSE,TRUE,FALSE,849_01.png,849_01.png,849_01_S.png
849_02,849,Toxtricity,0,,Low Key Form,199,02,8,Electric,Poison,FALSE,TRUE,TRUE,TRUE,849_02.png,849_02.png,849_02_S.png
849_03,849,Toxtricity,,Gigantamax,Low Key Form,,03,8,Electric,Poison,FALSE,FALSE,TRUE,FALSE,849_01.png,849_01.png,849_01_S.png
850_00,850,Sizzlipede,,,,,00,8,Fire,Bug,FALSE,TRUE,TRUE,FALSE,850_00.png,850_00.png,850_00_S.png
851_00,851,Centiskorch,,,,,00,8,Fire,Bug,FALSE,TRUE,TRUE,FALSE,851_00.png,851_00.png,851_00_S.png
851_01,851,Centiskorch,,Gigantamax,,,01,8,Fire,Bug,FALSE,FALSE,TRUE,FALSE,851_01.png,851_01.png,851_01_S.png
852_00,852,Clobbopus,,,,,00,8,Fighting,,FALSE,TRUE,TRUE,FALSE,852_00.png,852_00.png,852_00_S.png
853_00,853,Grapploct,,,,,00,8,Fighting,,FALSE,TRUE,TRUE,FALSE,853_00.png,853_00.png,853_00_S.png
854_00,854,Sinistea,0,,Phony Form,237,00,8,Ghost,,FALSE,TRUE,TRUE,FALSE,854_00.png,854_00.png,854_00_S.png
854_01,854,Sinistea,0,,Antique Form,237,01,8,Ghost,,FALSE,TRUE,TRUE,FALSE,854_00.png,854_00.png,854_00_S.png
855_00,855,Polteageist,1,,Phony Form,238,00,8,Ghost,,FALSE,TRUE,TRUE,FALSE,855_00.png,855_00.png,855_00_S.png
855_01,855,Polteageist,1,,Antique Form,238,01,8,Ghost,,FALSE,TRUE,TRUE,FALSE,855_00.png,855_00.png,855_00_S.png
856_00,856,Hatenna,0,,,282,00,8,Psychic,,FALSE,TRUE,TRUE,FALSE,856_00.png,856_00.png,856_00_S.png
857_00,857,Hattrem,1,,,283,00,8,Psychic,,FALSE,TRUE,TRUE,FALSE,857_00.png,857_00.png,857_00_S.png
858_00,858,Hatterene,2,,,284,00,8,Psychic,Fairy,FALSE,TRUE,TRUE,FALSE,858_00.png,858_00.png,858_00_S.png
858_01,858,Hatterene,,Gigantamax,,,01,8,Psychic,Fairy,FALSE,FALSE,TRUE,FALSE,858_01.png,858_01.png,858_01_S.png
859_00,859,Impidimp,0,,,285,00,8,Dark,Fairy,FALSE,TRUE,TRUE,FALSE,859_00.png,859_00.png,859_00_S.png
860_00,860,Morgrem,1,,,286,00,8,Dark,Fairy,FALSE,TRUE,TRUE,FALSE,860_00.png,860_00.png,860_00_S.png
861_00,861,Grimmsnarl,2,,,287,00,8,Dark,Fairy,FALSE,TRUE,TRUE,FALSE,861_00.png,861_00.png,861_00_S.png
861_01,861,Grimmsnarl,,Gigantamax,,,01,8,Dark,Fairy,FALSE,FALSE,TRUE,FALSE,861_01.png,861_01.png,861_01_S.png
862_00,862,Obstagoon,,,,,00,8,Dark,Normal,FALSE,TRUE,TRUE,FALSE,862_00.png,862_00.png,862_00_S.png
863_00,863,Perrserker,1,,,502,00,8,Steel,,FALSE,TRUE,TRUE,FALSE,863_00.png,863_00.png,863_00_S.png
864_00,864,Cursola,,,,,00,8,Ghost,,FALSE,TRUE,TRUE,FALSE,864_00.png,864_00.png,864_00_S.png
865_00,865,Sirfetch'd,,,,,00,8,Fighting,,FALSE,TRUE,TRUE,FALSE,865_00.png,865_00.png,865_00_S.png
866_00,866,Mr. Rime,,,,,00,8,Ice,Psychic,FALSE,TRUE,TRUE,FALSE,866_00.png,866_00.png,866_00_S.png
867_00,867,Runerigus,,,,,00,8,Ground,Ghost,FALSE,TRUE,TRUE,FALSE,867_00.png,867_00.png,867_00_S.png
868_00,868,Milcery,,,,,00,8,Fairy,,FALSE,TRUE,TRUE,FALSE,868_00.png,868_00.png,868_00_S.png
869_00,869,Alcremie,,,Vanilla Cream Strawberry,,00,8,Fairy,,FALSE,TRUE,TRUE,FALSE,869_00.png,869_00.png,869_00_S.png
869_63,869,Alcremie,,Gigantamax,,,63,8,Fairy,,FALSE,FALSE,TRUE,FALSE,869_63.png,869_63.png,869_63_S.png
869_01,869,Alcremie,,,Vanilla Cream Berry,,01,8,Fairy,,FALSE,TRUE,TRUE,FALSE,869_01.png,869_01.png,869_01_S.png
869_02,869,Alcremie,,,Vanilla Cream Love,,02,8,Fairy,,FALSE,TRUE,TRUE,FALSE,869_02.png,869_02.png,869_02_S.png
869_05,869,Alcremie,,,Vanilla Cream Flower,,05,8,Fairy,,FALSE,TRUE,TRUE,FALSE,869_05.png,869_05.png,869_05_S.png
869_03,869,Alcremie,,,Vanilla Cream Star,,03,8,Fairy,,FALSE,TRUE,TRUE,FALSE,869_03.png,869_03.png,869_03_S.png
869_04,869,Alcremie,,,Vanilla Cream Clover,,04,8,Fairy,,FALSE,TRUE,TRUE,FALSE,869_04.png,869_04.png,869_04_S.png
869_07,869,Alcremie,,,Ruby Cream Strawberry,,07,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_07.png,869_07.png,869_07_S.png
869_06,869,Alcremie,,,Vanilla Cream Ribbon,,06,8,Fairy,,FALSE,TRUE,TRUE,FALSE,869_06.png,869_06.png,869_06_S.png
869_08,869,Alcremie,,,Ruby Cream Berry,,08,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_08.png,869_08.png,869_08_S.png
869_10,869,Alcremie,,,Ruby Cream Star,,10,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_10.png,869_10.png,869_10_S.png
869_09,869,Alcremie,,,Ruby Cream Love,,09,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_09.png,869_09.png,869_09_S.png
869_11,869,Alcremie,,,Ruby Cream Clover,,11,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_11.png,869_11.png,869_11_S.png
869_12,869,Alcremie,,,Ruby Cream Flower,,12,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_12.png,869_12.png,869_12_S.png
869_13,869,Alcremie,,,Ruby Cream Ribbon,,13,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_13.png,869_13.png,869_13_S.png
869_14,869,Alcremie,,,Matcha Cream Strawberry,,14,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_14.png,869_14.png,869_14_S.png
869_16,869,Alcremie,,,Matcha Cream Love,,16,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_16.png,869_16.png,869_16_S.png
869_15,869,Alcremie,,,Matcha Cream Berry,,15,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_15.png,869_15.png,869_15_S.png
869_17,869,Alcremie,,,Matcha Cream Star,,17,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_17.png,869_17.png,869_17_S.png
869_19,869,Alcremie,,,Matcha Cream Flower,,19,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_19.png,869_19.png,869_19_S.png
869_18,869,Alcremie,,,Matcha Cream Clover,,18,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_18.png,869_18.png,869_18_S.png
869_20,869,Alcremie,,,Matcha Cream Ribbon,,20,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_20.png,869_20.png,869_20_S.png
869_22,869,Alcremie,,,Mint Cream Berry,,22,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_22.png,869_22.png,869_22_S.png
869_21,869,Alcremie,,,Mint Cream Strawberry,,21,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_21.png,869_21.png,869_21_S.png
869_24,869,Alcremie,,,Mint Cream Star,,24,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_24.png,869_24.png,869_24_S.png
869_25,869,Alcremie,,,Mint Cream Clover,,25,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_25.png,869_25.png,869_25_S.png
869_23,869,Alcremie,,,Mint Cream Love,,23,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_23.png,869_23.png,869_23_S.png
869_26,869,Alcremie,,,Mint Cream Flower,,26,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_26.png,869_26.png,869_26_S.png
869_27,869,Alcremie,,,Mint Cream Ribbon,,27,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_27.png,869_27.png,869_27_S.png
869_29,869,Alcremie,,,Lemon Cream Berry,,29,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_29.png,869_29.png,869_29_S.png
869_28,869,Alcremie,,,Lemon Cream Strawberry,,28,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_28.png,869_28.png,869_28_S.png
869_31,869,Alcremie,,,Lemon Cream Star,,31,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_31.png,869_31.png,869_31_S.png
869_30,869,Alcremie,,,Lemon Cream Love,,30,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_30.png,869_30.png,869_30_S.png
869_32,869,Alcremie,,,Lemon Cream Clover,,32,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_32.png,869_32.png,869_32_S.png
869_34,869,Alcremie,,,Lemon Cream Ribbon,,34,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_34.png,869_34.png,869_34_S.png
869_33,869,Alcremie,,,Lemon Cream Flower,,33,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_33.png,869_33.png,869_33_S.png
869_35,869,Alcremie,,,Salted Cream Strawberry,,35,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_35.png,869_35.png,869_35_S.png
869_36,869,Alcremie,,,Salted Cream Berry,,36,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_36.png,869_36.png,869_36_S.png
869_38,869,Alcremie,,,Salted Cream Star,,38,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_38.png,869_38.png,869_38_S.png
869_37,869,Alcremie,,,Salted Cream Love,,37,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_37.png,869_37.png,869_37_S.png
869_39,869,Alcremie,,,Salted Cream Clover,,39,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_39.png,869_39.png,869_39_S.png
869_40,869,Alcremie,,,Salted Cream Flower,,40,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_40.png,869_40.png,869_40_S.png
869_43,869,Alcremie,,,Ruby Swirl Berry,,43,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_43.png,869_43.png,869_43_S.png
869_41,869,Alcremie,,,Salted Cream Ribbon,,41,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_41.png,869_41.png,869_41_S.png
869_42,869,Alcremie,,,Ruby Swirl Strawberry,,42,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_42.png,869_42.png,869_42_S.png
869_46,869,Alcremie,,,Ruby Swirl Clover,,46,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_46.png,869_46.png,869_46_S.png
869_45,869,Alcremie,,,Ruby Swirl Star,,45,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_45.png,869_45.png,869_45_S.png
869_44,869,Alcremie,,,Ruby Swirl Love,,44,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_44.png,869_44.png,869_44_S.png
869_49,869,Alcremie,,,Caramel Swirl Strawberry,,49,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_49.png,869_49.png,869_49_S.png
869_48,869,Alcremie,,,Ruby Swirl Ribbon,,48,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_48.png,869_48.png,869_48_S.png
869_47,869,Alcremie,,,Ruby Swirl Flower,,47,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_47.png,869_47.png,869_47_S.png
869_51,869,Alcremie,,,Caramel Swirl Love,,51,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_51.png,869_51.png,869_51_S.png
869_50,869,Alcremie,,,Caramel Swirl Berry,,50,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_50.png,869_50.png,869_50_S.png
869_52,869,Alcremie,,,Caramel Swirl Star,,52,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_52.png,869_52.png,869_52_S.png
869_53,869,Alcremie,,,Caramel Swirl Clover,,53,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_53.png,869_53.png,869_53_S.png
869_54,869,Alcremie,,,Caramel Swirl Flower,,54,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_54.png,869_54.png,869_54_S.png
869_56,869,Alcremie,,,Rainbow Swirl Strawberry,,56,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_56.png,869_56.png,869_56_S.png
869_57,869,Alcremie,,,Rainbow Swirl Berry,,57,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_57.png,869_57.png,869_57_S.png
869_55,869,Alcremie,,,Caramel Swirl Ribbon,,55,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_55.png,869_55.png,869_55_S.png
869_58,869,Alcremie,,,Rainbow Swirl Love,,58,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_58.png,869_58.png,869_58_S.png
869_59,869,Alcremie,,,Rainbow Swirl Star,,59,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_59.png,869_59.png,869_59_S.png
869_60,869,Alcremie,,,Rainbow Swirl Clover,,60,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_60.png,869_60.png,869_60_S.png
869_61,869,Alcremie,,,Rainbow Swirl Flower,,61,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_61.png,869_61.png,869_61_S.png
869_62,869,Alcremie,,,Rainbow Swirl Ribbon,,62,8,Fairy,,FALSE,TRUE,FALSE,FALSE,869_62.png,869_62.png,869_62_S.png
870_00,870,Falinks,0,,,300,00,8,Fighting,,FALSE,TRUE,TRUE,FALSE,870_00.png,870_00.png,870_00_S.png
871_00,871,Pincurchin,0,,,321,00,8,Electric,,FALSE,TRUE,TRUE,FALSE,871_00.png,871_00.png,871_00_S.png
872_00,872,Snom,0,,,350,00,8,Ice,Bug,FALSE,TRUE,TRUE,FALSE,872_00.png,872_00.png,872_00_S.png
873_00,873,Frosmoth,1,,,351,00,8,Ice,Bug,FALSE,TRUE,TRUE,FALSE,873_00.png,873_00.png,873_00_S.png
874_00,874,Stonjourner,0,,,319,00,8,Rock,,FALSE,TRUE,TRUE,FALSE,874_00.png,874_00.png,874_00_S.png
875_00,875,Eiscue,0,,Ice Face,320,00,8,Ice,,FALSE,TRUE,TRUE,FALSE,875_00.png,875_00.png,875_00_S.png
875_01,875,Eiscue,,,Noice Face,,01,8,Ice,,FALSE,FALSE,TRUE,FALSE,875_01.png,875_01.png,875_01_S.png
876_00,876,Indeedee,0,,,241,00,8,Psychic,Normal,FALSE,TRUE,TRUE,FALSE,876_00.png,876_00.png,876_00_S.png
876_00_F,876,Indeedee,0,,,241,00,8,Psychic,Normal,TRUE,TRUE,TRUE,FALSE,876_00_F.png,876_00_F.png,876_00_F_S.png
877_00,877,Morpeko,,,Full Belly Mode,,00,8,Electric,Dark,FALSE,TRUE,TRUE,FALSE,877_00.png,877_00.png,877_00_S.png
877_01,877,Morpeko,,,Hangry Mode,,01,8,Electric,Dark,FALSE,FALSE,TRUE,FALSE,877_01.png,877_01.png,877_01_S.png
878_00,878,Cufant,0,,,124,00,8,Steel,,FALSE,TRUE,TRUE,FALSE,878_00.png,878_00.png,878_00_S.png
879_00,879,Copperajah,1,,,125,00,8,Steel,,FALSE,TRUE,TRUE,FALSE,879_00.png,879_00.png,879_00_S.png
879_01,879,Copperajah,,Gigantamax,,,01,8,Steel,,FALSE,FALSE,TRUE,FALSE,879_01.png,879_01.png,879_01_S.png
880_00,880,Dracozolt,,,,,00,8,Electric,Dragon,FALSE,TRUE,TRUE,FALSE,880_00.png,880_00.png,880_00_S.png
881_00,881,Arctozolt,,,,,00,8,Electric,Ice,FALSE,TRUE,TRUE,FALSE,881_00.png,881_00.png,881_00_S.png
882_00,882,Dracovish,,,,,00,8,Water,Dragon,FALSE,TRUE,TRUE,FALSE,882_00.png,882_00.png,882_00_S.png
883_00,883,Arctovish,,,,,00,8,Water,Ice,FALSE,TRUE,TRUE,FALSE,883_00.png,883_00.png,883_00_S.png
884_00,884,Duraludon,,,,,00,8,Steel,Dragon,FALSE,TRUE,TRUE,FALSE,884_00.png,884_00.png,884_00_S.png
884_01,884,Duraludon,,Gigantamax,,,01,8,Steel,Dragon,FALSE,FALSE,TRUE,FALSE,884_01.png,884_01.png,884_01_S.png
885_00,885,Dreepy,0,,,305,00,8,Dragon,Ghost,FALSE,TRUE,TRUE,FALSE,885_00.png,885_00.png,885_00_S.png
886_00,886,Drakloak,1,,,306,00,8,Dragon,Ghost,FALSE,TRUE,TRUE,FALSE,886_00.png,886_00.png,886_00_S.png
887_00,887,Dragapult,2,,,307,00,8,Dragon,Ghost,FALSE,TRUE,TRUE,FALSE,887_00.png,887_00.png,887_00_S.png
888_00,888,Zacian,,,Hero of Many Battles,,00,8,Fairy,,FALSE,TRUE,TRUE,FALSE,888_00.png,888_00.png,888_00_S.png
888_01,888,Zacian,,,Crowned Sword,,01,8,Fairy,Steel,FALSE,FALSE,TRUE,FALSE,888_01.png,888_01.png,888_01_S.png
889_00,889,Zamazenta,,,Hero of Many Battles,,00,8,Fighting,,FALSE,TRUE,TRUE,FALSE,889_00.png,889_00.png,889_00_S.png
889_01,889,Zamazenta,,,Crowned Shield,,01,8,Fighting,Steel,FALSE,FALSE,TRUE,FALSE,889_01.png,889_01.png,889_01_S.png
890_00,890,Eternatus,,,,,00,8,Poison,Dragon,FALSE,TRUE,TRUE,FALSE,890_00.png,890_00.png,890_00_S.png
890_01,890,Eternatus,,,Eternamax,,01,8,Poison,Dragon,FALSE,FALSE,TRUE,FALSE,890_01.png,890_01.png,890_01_S.png
891_00,891,Kubfu,,,,,00,8,Fighting,,FALSE,TRUE,FALSE,FALSE,891_00.png,891_00.png,891_00_S.png
892_00,892,Urshifu,,,Single Strike Style,,00,8,Fighting,Dark,FALSE,TRUE,FALSE,FALSE,892_00.png,892_00.png,892_00_S.png
892_01,892,Urshifu,,Gigantamax,Single Strike Style,,01,8,Fighting,Dark,FALSE,FALSE,FALSE,FALSE,892_01.png,892_01.png,892_01_S.png
892_02,892,Urshifu,,,Rapid Strike Style,,02,8,Fighting,Water,FALSE,TRUE,FALSE,FALSE,892_02.png,892_02.png,892_02_S.png
892_03,892,Urshifu,,Gigantamax,Rapid Strike Style,,03,8,Fighting,Water,FALSE,FALSE,FALSE,FALSE,892_03.png,892_03.png,892_03_S.png
893_00,893,Zarude,,,,,00,8,Dark,Grass,FALSE,TRUE,FALSE,FALSE,893_00.png,893_00.png,893_00_S.png
893_01,893,Zarude,,,Dada,,01,8,Dark,Grass,FALSE,TRUE,FALSE,FALSE,893_01.png,893_01.png,893_01_S.png
894_00,894,Regieleki,,,,,00,8,Electric,,FALSE,TRUE,TRUE,FALSE,894_00.png,894_00.png,894_00_S.png
895_00,895,Regidrago,,,,,00,8,Dragon,,FALSE,TRUE,TRUE,FALSE,895_00.png,895_00.png,895_00_S.png
896_00,896,Glastrier,,,,,00,8,Ice,,FALSE,TRUE,FALSE,FALSE,896_00.png,896_00.png,896_00_S.png
897_00,897,Spectrier,,,,,00,8,Ghost,,FALSE,TRUE,FALSE,FALSE,897_00.png,897_00.png,897_00_S.png
898_00,898,Calyrex,,,,,00,8,Psychic,Grass,FALSE,TRUE,FALSE,FALSE,898_00.png,898_00.png,898_00_S.png
898_01,898,Calyrex,,,Ice Rider,,01,8,Psychic,Ice,FALSE,FALSE,TRUE,FALSE,898_01.png,898_01.png,898_01_S.png
